ticker,date,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Capital Expenditure,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Cash Dividends Paid,Common Stock Dividend Paid,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Net Short Term Debt Issuance,Short Term Debt Payments,Net Long Term Debt Issuance,Long Term Debt Payments,Long Term Debt Issuance,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Net PPE Purchase And Sale,Purchase Of PPE,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Current Liabilities,Change In Other Current Assets,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Inventory,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Stock Based Compensation,Depreciation Amortization Depletion,Depreciation And Amortization,Net Income From Continuing Operations,Interest Paid Supplemental Data,Effect Of Exchange Rate Changes,Preferred Stock Dividend Paid,Net Business Purchase And Sale,Sale Of Business,Sale Of PPE,Change In Other Working Capital,Unrealized Gain Loss On Investment Securities,Asset Impairment Charge,Operating Gains Losses,Gain Loss On Investment Securities,Short Term Debt Issuance,Purchase Of Business,Change In Accrued Expense,Deferred Tax,Deferred Income Tax,Issuance Of Capital Stock,Common Stock Issuance,Capital Expenditure Reported,Amortization Cash Flow,Amortization Of Intangibles,Depreciation,Gain Loss On Sale Of Business,Net Preferred Stock Issuance,Preferred Stock Payments,Preferred Stock Issuance,Earnings Losses From Equity Investments,Proceeds From Stock Option Exercised,Dividends Received Cfi,Amortization Of Securities,Net Foreign Currency Exchange Gain Loss,Change In Prepaid Assets,Cash From Discontinued Operating Activities,Dividend Received Cfo,Change In Tax Payable,Change In Income Tax Payable,Depletion,Excess Tax Benefit From Stock Based Compensation,Provisionand Write Offof Assets,Cash From Discontinued Financing Activities,Cash From Discontinued Investing Activities,Taxes Refund Paid,Other Cash Adjustment Outside Changein Cash,Net Intangibles Purchase And Sale,Purchase Of Intangibles,Pension And Employee Benefit Expense,Cash Flow From Discontinued Operation,Interest Received Cfo,Interest Paid Cfo,Change In Interest Payable,Gain Loss On Sale Of PPE
LILA,2025-03-31,-72100000.0,0.0,-879700000.0,941500000.0,-96700000.0,41200000.0,591500000.0,670300000.0,-67000000.0,3400000.0,3400000.0,-58400000.0,,,0.0,0.0,61800000.0,,,61800000.0,-879700000.0,941500000.0,-95000000.0,-95000000.0,1700000.0,,,,,,24600000.0,24600000.0,-175900000.0,,,,,,,,,7000000.0,28300000.0,228800000.0,228800000.0,-126700000.0,151500000.0,-11800000.0,,,,,,,4200000.0,81500000.0,62900000.0,,,,-22600000.0,-22600000.0,,,-96700000.0,,,,,,,,,,,,4200000.0,,,,,,,,,,,,,,,,,,,,
LILA,2024-12-31,234900000.0,0.0,-1192800000.0,1086700000.0,-163700000.0,41500000.0,670300000.0,604500000.0,70500000.0,-152900000.0,-152900000.0,-46800000.0,,,0.0,0.0,-106100000.0,,,-106100000.0,-1192800000.0,1086700000.0,-175200000.0,-175200000.0,35800000.0,,,,,,398600000.0,398600000.0,160000000.0,,,,,,,,,13600000.0,21700000.0,238400000.0,238400000.0,-160800000.0,125600000.0,-4700000.0,,0.0,,,,,32800000.0,-55800000.0,-43100000.0,,0.0,,148700000.0,148700000.0,,,-163700000.0,,,,,,,,,,,,-12400000.0,,,,,,,,,,,,,,,,,,,,
LILA,2024-09-30,51000000.0,0.0,-386400000.0,417000000.0,-126500000.0,23200000.0,604500000.0,614500000.0,-6400000.0,47000000.0,47000000.0,16400000.0,,,0.0,0.0,30600000.0,,,30600000.0,-386400000.0,417000000.0,-230900000.0,-230900000.0,-9000000.0,,,,,,177500000.0,177500000.0,900000.0,,,,,,,,,3800000.0,12400000.0,245400000.0,245400000.0,-429100000.0,177900000.0,-3600000.0,,0.0,,,,,500700000.0,38900000.0,31300000.0,,0.0,,-195500000.0,-195500000.0,,,-126500000.0,,,,,,,,,,,,7600000.0,,,,,,,,,,,,,,,,,,,,
LILA,2024-06-30,16400000.0,-26900000.0,-172800000.0,156200000.0,-140500000.0,25800000.0,614500000.0,679700000.0,-63400000.0,-54800000.0,-54800000.0,-11300000.0,,,-26900000.0,-26900000.0,-16600000.0,,,-16600000.0,-172800000.0,156200000.0,-165500000.0,-165500000.0,-25000000.0,,,,,,156900000.0,156900000.0,-37400000.0,,,,,,,,,5100000.0,11900000.0,236700000.0,236700000.0,-36900000.0,123400000.0,-1800000.0,,0.0,,,,,9300000.0,22500000.0,-23900000.0,,0.0,,-54300000.0,-54300000.0,,,-140500000.0,,,,,,,,,,,,46400000.0,,,,,,,,,,,,,,,,,,,,
LILA,2023-12-31,16400000.0,-26900000.0,-172800000.0,156200000.0,-140500000.0,25800000.0,614500000.0,679700000.0,-63400000.0,-54800000.0,-54800000.0,-11300000.0,,,-26900000.0,-26900000.0,-16600000.0,,,-16600000.0,-172800000.0,156200000.0,-165500000.0,-165500000.0,-25000000.0,,,,,,156900000.0,156900000.0,-37400000.0,,,,,,,,,5100000.0,11900000.0,236700000.0,236700000.0,-36900000.0,123400000.0,-1800000.0,,0.0,,,,,9300000.0,22500000.0,-23900000.0,,0.0,,-54300000.0,-54300000.0,,,-140500000.0,,,,,,,,,,,,46400000.0,,,,,,,,,,,,,,,,,,,,
LILAK,2025-06-30,1900000.0,0.0,-311600000.0,277600000.0,-139300000.0,38900000.0,530800000.0,591500000.0,-46300000.0,-35600000.0,-35600000.0,-1600000.0,,,0.0,0.0,-34000000.0,,,-34000000.0,-311600000.0,277600000.0,-151900000.0,-151900000.0,-12600000.0,,,,,,141200000.0,141200000.0,-61800000.0,,,,,,,,,7600000.0,8400000.0,217500000.0,217500000.0,-415100000.0,142100000.0,-14400000.0,,,,,,,510200000.0,57700000.0,24700000.0,,,,-183300000.0,-183300000.0,,,-139300000.0,,,,,,,,,,,,33000000.0,,,,,,,,,,,,,,,,,,,,
LILAK,2025-03-31,-72100000.0,0.0,-879700000.0,941500000.0,-96700000.0,41200000.0,591500000.0,670300000.0,-67000000.0,3400000.0,3400000.0,-58400000.0,,,0.0,0.0,61800000.0,,,61800000.0,-879700000.0,941500000.0,-95000000.0,-95000000.0,1700000.0,,,,,,24600000.0,24600000.0,-175900000.0,,,,,,,,,7000000.0,28300000.0,228800000.0,228800000.0,-126700000.0,151500000.0,-11800000.0,,,,,,,4200000.0,81500000.0,62900000.0,,,,-22600000.0,-22600000.0,,,-96700000.0,,,,,,,,,,,,4200000.0,,,,,,,,,,,,,,,,,,,,
LILAK,2024-12-31,234900000.0,0.0,-1192800000.0,1086700000.0,-163700000.0,41500000.0,670300000.0,604500000.0,70500000.0,-152900000.0,-152900000.0,-46800000.0,,,0.0,0.0,-106100000.0,,,-106100000.0,-1192800000.0,1086700000.0,-175200000.0,-175200000.0,35800000.0,,,,,,398600000.0,398600000.0,160000000.0,,,,,,,,,13600000.0,21700000.0,238400000.0,238400000.0,-160800000.0,125600000.0,-4700000.0,,0.0,,,,,32800000.0,-55800000.0,-43100000.0,,0.0,,148700000.0,148700000.0,,,-163700000.0,,,,,,,,,,,,-12400000.0,,,,,,,,,,,,,,,,,,,,
LILAK,2024-09-30,51000000.0,0.0,-386400000.0,417000000.0,-126500000.0,23200000.0,604500000.0,614500000.0,-6400000.0,47000000.0,47000000.0,16400000.0,,,0.0,0.0,30600000.0,,,30600000.0,-386400000.0,417000000.0,-230900000.0,-230900000.0,-9000000.0,,,,,,177500000.0,177500000.0,900000.0,,,,,,,,,3800000.0,12400000.0,245400000.0,245400000.0,-429100000.0,177900000.0,-3600000.0,,0.0,,,,,500700000.0,38900000.0,31300000.0,,0.0,,-195500000.0,-195500000.0,,,-126500000.0,,,,,,,,,,,,7600000.0,,,,,,,,,,,,,,,,,,,,
LILAK,2024-06-30,16400000.0,-26900000.0,-172800000.0,156200000.0,-140500000.0,25800000.0,614500000.0,679700000.0,-63400000.0,-54800000.0,-54800000.0,-11300000.0,,,-26900000.0,-26900000.0,-16600000.0,,,-16600000.0,-172800000.0,156200000.0,-165500000.0,-165500000.0,-25000000.0,,,,,,156900000.0,156900000.0,-37400000.0,,,,,,,,,5100000.0,11900000.0,236700000.0,236700000.0,-36900000.0,123400000.0,-1800000.0,,0.0,,,,,9300000.0,22500000.0,-23900000.0,,0.0,,-54300000.0,-54300000.0,,,-140500000.0,,,,,,,,,,,,46400000.0,,,,,,,,,,,,,,,,,,,,
LILAK,2023-12-31,16400000.0,-26900000.0,-172800000.0,156200000.0,-140500000.0,25800000.0,614500000.0,679700000.0,-63400000.0,-54800000.0,-54800000.0,-11300000.0,,,-26900000.0,-26900000.0,-16600000.0,,,-16600000.0,-172800000.0,156200000.0,-165500000.0,-165500000.0,-25000000.0,,,,,,156900000.0,156900000.0,-37400000.0,,,,,,,,,5100000.0,11900000.0,236700000.0,236700000.0,-36900000.0,123400000.0,-1800000.0,,0.0,,,,,9300000.0,22500000.0,-23900000.0,,0.0,,-54300000.0,-54300000.0,,,-140500000.0,,,,,,,,,,,,46400000.0,,,,,,,,,,,,,,,,,,,,
LLYVA,2025-06-30,-129000000.0,,10000000.0,,,,308000000.0,1241000000.0,150000000.0,11000000.0,11000000.0,,,,,,10000000.0,,,10000000.0,10000000.0,,295000000.0,295000000.0,,,,,,,-156000000.0,-156000000.0,-25000000.0,,90000000.0,-115000000.0,-115000000.0,,,,,-1000000.0,-10000000.0,-86000000.0,-86000000.0,-272000000.0,,,,205000000.0,,,,,,274000000.0,354000000.0,,205000000.0,,-36000000.0,-36000000.0,,,27000000.0,,,,,,,,-80000000.0,,,,,,,,,,,,,,,,,,,,,,,,
LLYVA,2025-03-31,113000000.0,,-10000000.0,,-27000000.0,,1241000000.0,1408000000.0,-167000000.0,-11000000.0,-11000000.0,-1000000.0,,,,,-10000000.0,,,-10000000.0,-10000000.0,,-296000000.0,-296000000.0,-63000000.0,,,,,,140000000.0,140000000.0,26000000.0,,-90000000.0,116000000.0,116000000.0,,,,,2000000.0,12000000.0,86000000.0,86000000.0,77000000.0,,,,-206000000.0,,,,,,-45000000.0,-48000000.0,,-206000000.0,,-18000000.0,-18000000.0,,,-27000000.0,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,
LLYVA,2024-12-31,-3000000.0,,-59000000.0,0.0,-27000000.0,,325000000.0,388000000.0,-64000000.0,-60000000.0,-60000000.0,-1000000.0,,,0.0,,-59000000.0,,,-59000000.0,-59000000.0,0.0,0.0,0.0,0.0,,,,,,-3000000.0,-3000000.0,4000000.0,,0.0,4000000.0,116000000.0,,,,,0.0,1000000.0,0.0,0.0,-109000000.0,,,,-107000000.0,-107000000.0,,,,,131000000.0,188000000.0,,0.0,,-29000000.0,-29000000.0,,,0.0,,,,,,,,-57000000.0,,,,,,,,,,,,,,,-1000000.0,,,,,0.0,,,,
LLYVA,2024-09-30,-4000000.0,,-12000000.0,0.0,-27000000.0,,388000000.0,406000000.0,-18000000.0,-11000000.0,-11000000.0,-1000000.0,,,0.0,,-12000000.0,,,-12000000.0,-12000000.0,0.0,-3000000.0,-3000000.0,0.0,,,,,,-4000000.0,-4000000.0,-2000000.0,,-2000000.0,0.0,0.0,,,,,0.0,1000000.0,0.0,0.0,15000000.0,,,,-3000000.0,0.0,,,,,-23000000.0,94000000.0,,-3000000.0,,5000000.0,5000000.0,,,0.0,,,,,,,,-117000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVA,2024-06-30,2000000.0,,0.0,0.0,-27000000.0,,406000000.0,298000000.0,108000000.0,-2000000.0,-2000000.0,-1000000.0,,,0.0,,0.0,,,0.0,0.0,0.0,108000000.0,108000000.0,0.0,,,,,,2000000.0,2000000.0,5000000.0,,5000000.0,0.0,0.0,,,,,0.0,1000000.0,0.0,0.0,134000000.0,,,,107000000.0,107000000.0,,,,0.0,-173000000.0,-88000000.0,,0.0,,36000000.0,36000000.0,,,0.0,,,,,,,,-85000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVA,2024-03-31,2000000.0,,0.0,0.0,-27000000.0,,406000000.0,298000000.0,108000000.0,-2000000.0,-2000000.0,2000000.0,,,0.0,,0.0,,,0.0,0.0,0.0,108000000.0,108000000.0,0.0,,,,,,2000000.0,2000000.0,5000000.0,,5000000.0,0.0,-4000000.0,,,,,0.0,1000000.0,0.0,0.0,134000000.0,,,,107000000.0,0.0,,,,0.0,-173000000.0,-88000000.0,,0.0,,36000000.0,36000000.0,,,0.0,,,,,,,,-85000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVA,2023-12-31,2000000.0,,0.0,0.0,-27000000.0,,406000000.0,298000000.0,108000000.0,-2000000.0,-2000000.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,108000000.0,108000000.0,0.0,,,,,,2000000.0,2000000.0,5000000.0,,5000000.0,0.0,-4000000.0,,,,,0.0,1000000.0,0.0,0.0,134000000.0,,,,107000000.0,0.0,,,,0.0,-173000000.0,-88000000.0,,0.0,,36000000.0,36000000.0,,,0.0,,,,,,,,-85000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVK,2025-06-30,-129000000.0,,10000000.0,,,,308000000.0,1241000000.0,150000000.0,11000000.0,11000000.0,,,,,,10000000.0,,,10000000.0,10000000.0,,295000000.0,295000000.0,,,,,,,-156000000.0,-156000000.0,-25000000.0,,90000000.0,-115000000.0,-115000000.0,,,,,-1000000.0,-10000000.0,-86000000.0,-86000000.0,-272000000.0,,,,205000000.0,,,,,,274000000.0,354000000.0,,205000000.0,,-36000000.0,-36000000.0,,,27000000.0,,,,,,,,-80000000.0,,,,,,,,,,,,,,,,,,,,,,,,
LLYVK,2025-03-31,113000000.0,,-10000000.0,,-27000000.0,,1241000000.0,1408000000.0,-167000000.0,-11000000.0,-11000000.0,-1000000.0,,,,,-10000000.0,,,-10000000.0,-10000000.0,,-296000000.0,-296000000.0,-63000000.0,,,,,,140000000.0,140000000.0,26000000.0,,-90000000.0,116000000.0,116000000.0,,,,,2000000.0,12000000.0,86000000.0,86000000.0,77000000.0,,,,-206000000.0,,,,,,-45000000.0,-48000000.0,,-206000000.0,,-18000000.0,-18000000.0,,,-27000000.0,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,
LLYVK,2024-12-31,-3000000.0,,-59000000.0,0.0,-27000000.0,,325000000.0,388000000.0,-64000000.0,-60000000.0,-60000000.0,-1000000.0,,,0.0,,-59000000.0,,,-59000000.0,-59000000.0,0.0,0.0,0.0,0.0,,,,,,-3000000.0,-3000000.0,4000000.0,,0.0,4000000.0,116000000.0,,,,,0.0,1000000.0,0.0,0.0,-109000000.0,,,,-107000000.0,-107000000.0,,,,,131000000.0,188000000.0,,0.0,,-29000000.0,-29000000.0,,,0.0,,,,,,,,-57000000.0,,,,,,,,,,,,,,,-1000000.0,,,,,0.0,,,,
LLYVK,2024-09-30,-4000000.0,,-12000000.0,0.0,-27000000.0,,388000000.0,406000000.0,-18000000.0,-11000000.0,-11000000.0,-1000000.0,,,0.0,,-12000000.0,,,-12000000.0,-12000000.0,0.0,-3000000.0,-3000000.0,0.0,,,,,,-4000000.0,-4000000.0,-2000000.0,,-2000000.0,0.0,0.0,,,,,0.0,1000000.0,0.0,0.0,15000000.0,,,,-3000000.0,0.0,,,,,-23000000.0,94000000.0,,-3000000.0,,5000000.0,5000000.0,,,0.0,,,,,,,,-117000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVK,2024-06-30,2000000.0,,0.0,0.0,-27000000.0,,406000000.0,298000000.0,108000000.0,-2000000.0,-2000000.0,-1000000.0,,,0.0,,0.0,,,0.0,0.0,0.0,108000000.0,108000000.0,0.0,,,,,,2000000.0,2000000.0,5000000.0,,5000000.0,0.0,0.0,,,,,0.0,1000000.0,0.0,0.0,134000000.0,,,,107000000.0,107000000.0,,,,0.0,-173000000.0,-88000000.0,,0.0,,36000000.0,36000000.0,,,0.0,,,,,,,,-85000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVK,2024-03-31,2000000.0,,0.0,0.0,-27000000.0,,406000000.0,298000000.0,108000000.0,-2000000.0,-2000000.0,2000000.0,,,0.0,,0.0,,,0.0,0.0,0.0,108000000.0,108000000.0,0.0,,,,,,2000000.0,2000000.0,5000000.0,,5000000.0,0.0,-4000000.0,,,,,0.0,1000000.0,0.0,0.0,134000000.0,,,,107000000.0,0.0,,,,0.0,-173000000.0,-88000000.0,,0.0,,36000000.0,36000000.0,,,0.0,,,,,,,,-85000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LLYVK,2023-12-31,2000000.0,,0.0,0.0,-27000000.0,,406000000.0,298000000.0,108000000.0,-2000000.0,-2000000.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,108000000.0,108000000.0,0.0,,,,,,2000000.0,2000000.0,5000000.0,,5000000.0,0.0,-4000000.0,,,,,0.0,1000000.0,0.0,0.0,134000000.0,,,,107000000.0,0.0,,,,0.0,-173000000.0,-88000000.0,,0.0,,36000000.0,36000000.0,,,0.0,,,,,,,,-85000000.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
LPX,2025-06-30,94000000.0,0.0,,,-68000000.0,13000000.0,333000000.0,256000000.0,77000000.0,-18000000.0,-16000000.0,1000000.0,-19000000.0,-19000000.0,0.0,0.0,,,,,,,-68000000.0,-68000000.0,,,,,-68000000.0,-68000000.0,162000000.0,160000000.0,42000000.0,,,18000000.0,18000000.0,8000000.0,19000000.0,-1000000.0,,-1000000.0,,35000000.0,35000000.0,54000000.0,0.0,0.0,,,,,,,,,,,,,-4000000.0,-4000000.0,,,,,,,,,,,,,,,,6000000.0,,,10000000.0,10000000.0,,,,,,,,,,,,,,,
LPX,2025-03-31,0.0,-61000000.0,,,-64000000.0,15000000.0,256000000.0,340000000.0,-87000000.0,-87000000.0,-88000000.0,-6000000.0,-20000000.0,-20000000.0,-61000000.0,-61000000.0,,,,,,,-64000000.0,-64000000.0,,,,,-64000000.0,-64000000.0,64000000.0,65000000.0,-66000000.0,,,7000000.0,7000000.0,-4000000.0,-37000000.0,-36000000.0,,4000000.0,,35000000.0,35000000.0,91000000.0,7000000.0,3000000.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,11000000.0,11000000.0,,,,,,,,,,,,,,,
LPX,2024-12-31,43000000.0,-24000000.0,0.0,0.0,-62000000.0,44000000.0,340000000.0,346000000.0,4000000.0,-40000000.0,-41000000.0,2000000.0,-18000000.0,-18000000.0,-24000000.0,-24000000.0,0.0,,,0.0,0.0,0.0,-61000000.0,-61000000.0,1000000.0,,,,-62000000.0,-62000000.0,105000000.0,104000000.0,-5000000.0,,,-25000000.0,-25000000.0,-5000000.0,5000000.0,9000000.0,,9000000.0,,33000000.0,33000000.0,62000000.0,0.0,-10000000.0,,0.0,,,,,5000000.0,4000000.0,,,0.0,,-3000000.0,-3000000.0,,,,,,,,,,,,,,,2000000.0,6000000.0,,,-20000000.0,-20000000.0,,,,,,,,,,,,,,,
LPX,2024-09-30,139000000.0,-73000000.0,0.0,0.0,-44000000.0,11000000.0,346000000.0,317000000.0,28000000.0,-95000000.0,-95000000.0,-3000000.0,-19000000.0,-19000000.0,-73000000.0,-73000000.0,0.0,,,0.0,0.0,0.0,-61000000.0,-61000000.0,0.0,,,,-44000000.0,-44000000.0,183000000.0,183000000.0,60000000.0,,,30000000.0,30000000.0,12000000.0,3000000.0,27000000.0,,14000000.0,,31000000.0,31000000.0,91000000.0,7000000.0,1000000.0,,0.0,,,,,0.0,3000000.0,,,0.0,,-5000000.0,-5000000.0,,,,,,,,,,,,,,,3000000.0,0.0,,,18000000.0,18000000.0,,,,,,,,,,,,,,,
LPX,2024-06-30,176000000.0,-102000000.0,0.0,0.0,-36000000.0,59000000.0,317000000.0,244000000.0,73000000.0,-118000000.0,-119000000.0,2000000.0,-18000000.0,-18000000.0,-102000000.0,-102000000.0,0.0,,,0.0,0.0,0.0,-20000000.0,-20000000.0,0.0,,,,-36000000.0,-36000000.0,212000000.0,212000000.0,41000000.0,,,15000000.0,15000000.0,16000000.0,24000000.0,14000000.0,,-20000000.0,,31000000.0,31000000.0,159000000.0,0.0,0.0,,0.0,,,,,0.0,-4000000.0,,,0.0,,-5000000.0,-5000000.0,,,,,,,,,,,,,,,-4000000.0,-12000000.0,,,-1000000.0,-1000000.0,,,,,,,,,,,,,,,
LPX,2024-03-31,176000000.0,-102000000.0,0.0,0.0,-36000000.0,59000000.0,317000000.0,244000000.0,73000000.0,-118000000.0,-119000000.0,2000000.0,-18000000.0,-18000000.0,-102000000.0,-102000000.0,0.0,,,0.0,0.0,0.0,-20000000.0,-20000000.0,0.0,,,,-36000000.0,-36000000.0,212000000.0,212000000.0,41000000.0,,,15000000.0,15000000.0,16000000.0,24000000.0,14000000.0,,-20000000.0,,31000000.0,31000000.0,159000000.0,0.0,0.0,,0.0,,,,,0.0,-1000000.0,,,0.0,,-5000000.0,-5000000.0,,,,,,,,,,,,,,,-1000000.0,-12000000.0,,,-1000000.0,-1000000.0,,,,,,,,,,0.0,,,,,
LPX,2023-12-31,176000000.0,-102000000.0,0.0,0.0,-36000000.0,59000000.0,317000000.0,244000000.0,73000000.0,-118000000.0,-119000000.0,2000000.0,-18000000.0,-18000000.0,-102000000.0,-102000000.0,0.0,,,0.0,0.0,0.0,-20000000.0,-20000000.0,0.0,,,,-36000000.0,-36000000.0,212000000.0,212000000.0,41000000.0,,,15000000.0,15000000.0,16000000.0,24000000.0,14000000.0,,-20000000.0,,31000000.0,31000000.0,159000000.0,0.0,0.0,,0.0,0.0,,,,5000000.0,-1000000.0,,,0.0,,-5000000.0,-5000000.0,,,,,,,,,,,,,,,-1000000.0,-12000000.0,,,-1000000.0,-1000000.0,,,,,,,,,,-2000000.0,,,,,
MA,2025-06-30,4394000000.0,-2289000000.0,0.0,0.0,-209000000.0,,11572000000.0,9982000000.0,1370000000.0,-3006000000.0,-3006000000.0,-102000000.0,-691000000.0,,-2289000000.0,-2289000000.0,0.0,,,0.0,0.0,0.0,-227000000.0,-227000000.0,-13000000.0,-5000000.0,137000000.0,-142000000.0,-40000000.0,-40000000.0,4603000000.0,4603000000.0,-137000000.0,232000000.0,-294000000.0,295000000.0,-248000000.0,-248000000.0,,-99000000.0,-99000000.0,539000000.0,179000000.0,281000000.0,281000000.0,3701000000.0,,220000000.0,,,,,509000000.0,,,-4000000.0,-4000000.0,,,543000000.0,44000000.0,44000000.0,,,-169000000.0,,,,,,,,,76000000.0,,,,-780000000.0,,,,,,,,,,,,,,,,,,,
MA,2025-03-31,2023000000.0,-2549000000.0,-750000000.0,1242000000.0,-357000000.0,,9982000000.0,10808000000.0,-947000000.0,-2987000000.0,-2987000000.0,-277000000.0,-694000000.0,,-2549000000.0,-2549000000.0,492000000.0,,,492000000.0,-750000000.0,1242000000.0,-340000000.0,-340000000.0,3000000.0,14000000.0,141000000.0,-127000000.0,-159000000.0,-159000000.0,2380000000.0,2380000000.0,-1884000000.0,124000000.0,-296000000.0,-585000000.0,80000000.0,80000000.0,,-118000000.0,-118000000.0,514000000.0,129000000.0,275000000.0,275000000.0,3280000000.0,,121000000.0,,,,,449000000.0,,,29000000.0,29000000.0,,,-665000000.0,37000000.0,37000000.0,,,-198000000.0,,,,,,,,,41000000.0,,,,-1458000000.0,,,,,,,,,,,,,,,,,,,
MA,2024-12-31,4584000000.0,-3470000000.0,0.0,0.0,-250000000.0,,10808000000.0,12967000000.0,-1885000000.0,-4041000000.0,-4041000000.0,-26000000.0,-606000000.0,,-3470000000.0,-3470000000.0,0.0,,,0.0,0.0,0.0,-2678000000.0,-2678000000.0,-2000000.0,85000000.0,203000000.0,-118000000.0,-95000000.0,-95000000.0,4834000000.0,4834000000.0,883000000.0,191000000.0,150000000.0,1033000000.0,-147000000.0,16000000.0,,-78000000.0,87000000.0,576000000.0,108000000.0,231000000.0,231000000.0,3342000000.0,,-274000000.0,,,,,36000000.0,,,-40000000.0,-40000000.0,,,1180000000.0,-266000000.0,-266000000.0,,,-155000000.0,,,,,,,,,61000000.0,,,,-449000000.0,,,,,,,,,,,,,,,,,,,
MA,2024-09-30,4866000000.0,-2934000000.0,-336000000.0,2977000000.0,-270000000.0,,12967000000.0,8802000000.0,4023000000.0,-857000000.0,-857000000.0,-1000000.0,-611000000.0,,-2934000000.0,-2934000000.0,2641000000.0,,,2641000000.0,-336000000.0,2977000000.0,-256000000.0,-256000000.0,1000000.0,13000000.0,235000000.0,-222000000.0,-107000000.0,-107000000.0,5136000000.0,5136000000.0,1060000000.0,532000000.0,-459000000.0,1274000000.0,50000000.0,50000000.0,,333000000.0,333000000.0,539000000.0,155000000.0,225000000.0,225000000.0,3263000000.0,,142000000.0,,,,,176000000.0,,,62000000.0,62000000.0,,,1224000000.0,-168000000.0,-168000000.0,,,-163000000.0,,,,,,,,,48000000.0,,,,-796000000.0,,,,,,,,,,,,,,,,,,,
MA,2024-06-30,2842000000.0,-2639000000.0,-1000000000.0,983000000.0,-296000000.0,,8802000000.0,9187000000.0,-413000000.0,-3257000000.0,-3257000000.0,-4000000.0,-615000000.0,,-2639000000.0,-2639000000.0,-17000000.0,,,-17000000.0,-1000000000.0,983000000.0,-294000000.0,-294000000.0,6000000.0,-4000000.0,153000000.0,-157000000.0,-115000000.0,-115000000.0,3138000000.0,3138000000.0,-880000000.0,-231000000.0,133000000.0,-9000000.0,30000000.0,30000000.0,,-15000000.0,-15000000.0,463000000.0,155000000.0,225000000.0,225000000.0,3258000000.0,,28000000.0,,,,,-268000000.0,,,13000000.0,13000000.0,,,-39000000.0,-96000000.0,-96000000.0,,,-181000000.0,,,,,,,,,18000000.0,,,,-490000000.0,,,,,,,,,,,,,,,,,,,
MA,2024-03-31,2842000000.0,-2639000000.0,-1000000000.0,983000000.0,-296000000.0,,8802000000.0,9187000000.0,-413000000.0,-3257000000.0,-3257000000.0,-4000000.0,-615000000.0,-616000000.0,-2639000000.0,-2639000000.0,-17000000.0,,,-17000000.0,-1000000000.0,983000000.0,-294000000.0,-294000000.0,6000000.0,-4000000.0,153000000.0,-157000000.0,-115000000.0,-115000000.0,3138000000.0,3138000000.0,-880000000.0,-231000000.0,133000000.0,-9000000.0,30000000.0,30000000.0,,-15000000.0,-15000000.0,463000000.0,155000000.0,225000000.0,225000000.0,3258000000.0,,28000000.0,,,,,-268000000.0,,,13000000.0,13000000.0,,,-39000000.0,-96000000.0,-96000000.0,,,-181000000.0,,,,,,,,,18000000.0,,,,-490000000.0,,,,,,,,,,,,,,,,,,,
MA,2023-12-31,2842000000.0,-2639000000.0,-1000000000.0,983000000.0,-296000000.0,,8802000000.0,9187000000.0,-413000000.0,-3257000000.0,-3257000000.0,-4000000.0,-615000000.0,-534000000.0,-2639000000.0,-2639000000.0,-17000000.0,,,-17000000.0,-1000000000.0,983000000.0,-294000000.0,-294000000.0,6000000.0,-4000000.0,153000000.0,-157000000.0,-115000000.0,-115000000.0,3138000000.0,3138000000.0,-880000000.0,-231000000.0,133000000.0,-9000000.0,30000000.0,30000000.0,,-15000000.0,-15000000.0,463000000.0,155000000.0,225000000.0,225000000.0,3258000000.0,,28000000.0,,0.0,,,-268000000.0,,,13000000.0,13000000.0,,0.0,-39000000.0,-96000000.0,-96000000.0,,,-181000000.0,,,,,,,,,18000000.0,,,,-490000000.0,,,,,,,,,,,,,,,,,,,
