ticker,date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,Capital Gains
CB,2024-02-01 00:00:00-05:00,239.94167540466876,255.48154965312975,234.1767320532989,243.77517700195312,103360900.0,0.86,0.0,,
CB,2024-05-01 00:00:00-04:00,245.06549222364444,273.3759503331038,240.8454744212948,271.16265869140625,94778400.0,0.91,0.0,,
CB,2024-08-01 00:00:00-04:00,274.3244067706057,298.15293665037666,258.9750149095655,278.79595947265625,98376100.0,0.91,0.0,,
CB,2024-11-01 00:00:00-04:00,279.5294235414962,289.8871241089312,249.69406755561553,269.2212219238281,103222300.0,0.91,0.0,,
CB,2025-02-01 00:00:00-05:00,267.5505935674947,304.9162917702266,261.4306361004108,284.2215881347656,110735400.0,0.91,0.0,,
CB,2025-05-01 00:00:00-04:00,281.70223959262296,299.2631530661984,263.6430026701253,265.14794921875,110602700.0,0.97,0.0,,
CB,2025-08-01 00:00:00-04:00,266.55999755859375,277.1401062011719,264.1000061035156,274.2099914550781,17671302.0,0.0,0.0,,
CHTR,2023-08-01 00:00:00-04:00,423.20001220703125,458.29998779296875,369.07000732421875,402.79998779296875,47333700.0,0.0,0.0,,
CHTR,2023-11-01 00:00:00-04:00,402.8500061035156,424.8699951171875,357.4100036621094,370.7099914550781,63319100.0,0.0,0.0,,
CHTR,2024-02-01 00:00:00-05:00,376.1499938964844,383.30999755859375,236.0800018310547,255.94000244140625,108220900.0,0.0,0.0,,
CHTR,2024-05-01 00:00:00-04:00,255.8800048828125,386.2799987792969,253.91000366210938,379.7200012207031,83447800.0,0.0,0.0,,
CHTR,2024-08-01 00:00:00-04:00,381.1400146484375,382.5,313.6000061035156,327.6099853515625,71931700.0,0.0,0.0,,
CHTR,2024-11-01 00:00:00-04:00,360.6099853515625,415.2699890136719,326.7900085449219,345.489990234375,77736500.0,0.0,0.0,,
CHTR,2025-02-01 00:00:00-05:00,346.5,392.9100036621094,312.3900146484375,391.8599853515625,80110500.0,0.0,0.0,,
CHTR,2025-05-01 00:00:00-04:00,388.29998779296875,437.05999755859375,268.5799865722656,269.3599853515625,100384800.0,0.0,0.0,,
CHTR,2025-08-01 00:00:00-04:00,270.5299987792969,271.6600036621094,254.6699981689453,267.79998779296875,26028874.0,0.0,0.0,,
COF,2023-08-01 00:00:00-04:00,99.47996786486122,100.87823894565473,85.08256676117378,97.67667388916016,97803000.0,0.0,0.0,,
COF,2023-11-01 00:00:00-04:00,98.54747719401821,136.56072296431762,96.33706770722696,131.1898193359375,166482800.0,0.6,0.0,,
COF,2024-02-01 00:00:00-05:00,131.9864652666212,146.20309423075113,126.45777870476492,139.85533142089844,165667400.0,0.6,0.0,,
COF,2024-05-01 00:00:00-04:00,140.05679837535212,150.19378241747626,130.18426142377726,148.28390502929688,145690400.0,0.6,0.0,,
COF,2024-08-01 00:00:00-04:00,149.23549580645027,165.16915852779644,126.12184491207373,160.11366271972656,152462500.0,0.6,0.0,,
COF,2024-11-01 00:00:00-04:00,160.39479011002442,206.11742892387517,158.3892390420354,201.25668334960938,191111800.0,0.6,0.0,,
COF,2025-02-01 00:00:00-05:00,197.97471821902292,208.80811243457396,141.9542335296832,178.6668701171875,297391500.0,0.6,0.0,,
