ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Preferred Stock Dividends,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Other Operating Expenses,Depreciation And Amortization In Income Statement,Amortization,Total Revenue,Operating Revenue,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Normalized EBITDA,Reconciled Cost Of Revenue,EBITDA,Total Operating Income As Reported,Other Non Operating Income Expenses,Operating Income,Operating Expense,Depreciation Amortization Depletion Income Statement,Amortization Of Intangibles Income Statement,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Minority Interests,Write Off,Gain On Sale Of Security,General And Administrative Expense,Other Gand A,Interest Income,Otherunder Preferred Stock Dividend,Net Income Discontinuous Operations,Gain On Sale Of Business,Impairment Of Capital Assets,Earnings From Equity Interest,Interest Income Non Operating,Selling And Marketing Expense,Rent Expense Supplemental,Gain On Sale Of Ppe,Other Special Charges,Total Other Finance Cost,Other Taxes,Earnings From Equity Interest Net Of Tax,Depreciation Income Statement,Salaries And Wages,Excise Taxes,Average Dilution Earnings,Insurance And Claims,Rent And Landing Fees,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Provision For Doubtful Accounts,Securities Amortization,Policyholder Benefits Gross,Net Income From Tax Loss Carryforward,Depletion Income Statement,Net Income Extraordinary,Policyholder Benefits Ceded
CMI,2024-12-31,-11800604.229607,0.327795,-36000000.0,-36000000.0,418000000.0,271000000.0,751000000.0,-55000000.0,89000000.0,442199395.770393,418000000.0,7783000000.0,138400000.0,137400000.0,3.02,3.04,418000000.0,418000000.0,,418000000.0,445000000.0,445000000.0,217000000.0,662000000.0,53000000.0,-26000000.0,,-55000000.0,89000000.0,181000000.0,32000000.0,32000000.0,8447000000.0,8447000000.0,,,1058000000.0,6174000000.0,1022000000.0,732000000.0,39000000.0,664000000.0,1370000000.0,32000000.0,32000000.0,356000000.0,801000000.0,2034000000.0,6413000000.0,-27000000.0,2000000.0,-10000000.0,754000000.0,771000000.0,34000000.0,,,0.0,,50000000.0,34000000.0,,,,24000000.0,,,,,-17000000.0,,,,,,,,,,,,,,
CMI,2024-09-30,2496000.0,0.192,13000000.0,13000000.0,809000000.0,266000000.0,1126000000.0,-36000000.0,83000000.0,798496000.0,809000000.0,7493000000.0,138100000.0,137200000.0,5.86,5.9,809000000.0,809000000.0,,809000000.0,843000000.0,843000000.0,200000000.0,1043000000.0,116000000.0,17000000.0,,-36000000.0,83000000.0,10000000.0,32000000.0,32000000.0,8456000000.0,8456000000.0,,,1379000000.0,6051000000.0,1392000000.0,1050000000.0,37000000.0,963000000.0,1208000000.0,32000000.0,32000000.0,359000000.0,807000000.0,2171000000.0,6285000000.0,-34000000.0,2000000.0,-4000000.0,754000000.0,771000000.0,47000000.0,,,0.0,,66000000.0,47000000.0,,,,-19000000.0,,,,,-17000000.0,,,,,,,,,,,,,,
CMI,2024-06-30,-3224155.578301,0.230297,-14000000.0,-14000000.0,726000000.0,263000000.0,1086000000.0,-56000000.0,109000000.0,736775844.421699,726000000.0,7854000000.0,137900000.0,137100000.0,5.26,5.3,726000000.0,726000000.0,,726000000.0,752000000.0,752000000.0,225000000.0,977000000.0,91000000.0,-2000000.0,,-56000000.0,109000000.0,11000000.0,33000000.0,33000000.0,8796000000.0,8796000000.0,,,1363000000.0,6373000000.0,1349000000.0,1045000000.0,25000000.0,942000000.0,1251000000.0,33000000.0,33000000.0,379000000.0,828000000.0,2193000000.0,6603000000.0,-26000000.0,2000000.0,-12000000.0,830000000.0,828000000.0,53000000.0,,,0.0,,80000000.0,53000000.0,,,,2000000.0,,,,,-17000000.0,,,2000000.0,,,,,,,,,,,
CMI,2024-03-31,-3224155.578301,0.230297,-14000000.0,-14000000.0,726000000.0,263000000.0,1086000000.0,-56000000.0,109000000.0,736775844.421699,726000000.0,7854000000.0,137900000.0,137100000.0,5.26,5.3,726000000.0,726000000.0,,726000000.0,752000000.0,752000000.0,225000000.0,977000000.0,91000000.0,-2000000.0,,-56000000.0,109000000.0,11000000.0,33000000.0,33000000.0,8796000000.0,8796000000.0,,,1363000000.0,6373000000.0,1349000000.0,1045000000.0,25000000.0,942000000.0,1251000000.0,33000000.0,33000000.0,379000000.0,828000000.0,2193000000.0,6603000000.0,-26000000.0,2000000.0,-12000000.0,809000000.0,839000000.0,53000000.0,,,0.0,,80000000.0,53000000.0,,,,2000000.0,,,,,-30000000.0,,,2000000.0,,,,,,,,,,,
CMI,2023-12-31,-3224155.578301,0.230297,-14000000.0,-14000000.0,726000000.0,263000000.0,1086000000.0,-56000000.0,109000000.0,736775844.421699,726000000.0,7854000000.0,137900000.0,137100000.0,5.26,5.3,726000000.0,726000000.0,,726000000.0,752000000.0,752000000.0,225000000.0,977000000.0,91000000.0,-2000000.0,,-56000000.0,109000000.0,11000000.0,33000000.0,33000000.0,8796000000.0,8796000000.0,,,1363000000.0,6373000000.0,1349000000.0,1045000000.0,25000000.0,942000000.0,1251000000.0,33000000.0,33000000.0,379000000.0,828000000.0,2193000000.0,6603000000.0,-26000000.0,6000000.0,-12000000.0,809000000.0,839000000.0,53000000.0,,,0.0,,80000000.0,53000000.0,,,,2000000.0,,,,,-30000000.0,,,2000000.0,,,,,,,,,,,
DECK,2025-06-30,0.0,0.239602,,,139203000.0,19424000.0,184001000.0,17761000.0,935000.0,139203000.0,139203000.0,799251000.0,149635000.0,149344000.0,0.93,0.93,139203000.0,139203000.0,,139203000.0,139203000.0,139203000.0,43863000.0,183066000.0,18000.0,,,17761000.0,935000.0,,,,964538000.0,964538000.0,,,203425000.0,426632000.0,203425000.0,165287000.0,18000.0,165287000.0,372619000.0,,,,372619000.0,537906000.0,426632000.0,,,,,,18696000.0,,,,,,18696000.0,,,,,,,,,,,,,,,,,,,,,,,
DECK,2025-03-31,0.0,0.208482,,,151411000.0,17515000.0,192017000.0,19637000.0,725000.0,151411000.0,151411000.0,847855000.0,151685000.0,151029000.0,1.0,1.0,151411000.0,151411000.0,,151411000.0,151411000.0,151411000.0,39881000.0,191292000.0,-2270000.0,,,19637000.0,725000.0,,,,1021780000.0,1021780000.0,,,209532000.0,442012000.0,209532000.0,173925000.0,-2270000.0,173925000.0,405843000.0,,,,405843000.0,579768000.0,442012000.0,,,,,,20362000.0,,,,,,20362000.0,,,,,,,,,,,,,,,,,,,,,,,
DECK,2024-12-31,0.0,0.218,,,456734000.0,17161000.0,584552000.0,15368000.0,610000.0,456734000.0,456734000.0,1259891000.0,152386000.0,151820000.0,3.0,3.01,456734000.0,456734000.0,,456734000.0,456734000.0,456734000.0,127208000.0,583942000.0,1300000.0,,,15368000.0,610000.0,,,,1827165000.0,1827165000.0,,,601713000.0,724542000.0,601713000.0,567274000.0,1300000.0,567274000.0,535349000.0,,,,535349000.0,1102623000.0,724542000.0,,,,,,15978000.0,,,,,,15978000.0,,,,,,,,,,,,,,,,,,,,,,,
DECK,2024-09-30,0.0,0.24,,,242321000.0,16689000.0,320063000.0,13646000.0,1151000.0,242321000.0,242321000.0,1006234000.0,152778000.0,152240000.0,1.59,1.59,242321000.0,242321000.0,,242321000.0,242321000.0,242321000.0,76591000.0,318912000.0,180000.0,,,13646000.0,1151000.0,,,,1311320000.0,1311320000.0,,,336752000.0,578048000.0,336752000.0,305086000.0,180000.0,305086000.0,428186000.0,,,,428186000.0,733272000.0,578048000.0,,,,,,14797000.0,,,,,,14797000.0,,,,,,,,,,,,,,,,,,,,,,,
DECK,2024-06-30,0.0,0.225,,,115625000.0,17061000.0,150184000.0,16221000.0,1031000.0,115625000.0,115625000.0,692540000.0,153486000.0,152868000.0,0.753333,0.756667,115625000.0,115625000.0,,115625000.0,115625000.0,115625000.0,33528000.0,149153000.0,125000.0,,,16221000.0,1031000.0,,,,825347000.0,825347000.0,,,167245000.0,355347000.0,167245000.0,132807000.0,125000.0,132807000.0,337193000.0,,,,337193000.0,470000000.0,355347000.0,,,,,,17252000.0,,,,,,17252000.0,,,,,,,,,,,,,,,,,,,,,,,
RSG,2025-06-30,-2125000.0,0.236111,-9000000.0,-9000000.0,550000000.0,492000000.0,865000000.0,-143000000.0,145000000.0,556875000.0,550000000.0,3365000000.0,313400000.0,313100000.0,1.75,1.76,550000000.0,550000000.0,,550000000.0,550000000.0,550000000.0,170000000.0,720000000.0,-7000000.0,-9000000.0,6000000.0,-143000000.0,145000000.0,28000000.0,313000000.0,48000000.0,4235000000.0,4021000000.0,,,1366000000.0,2420000000.0,1357000000.0,861000000.0,4000000.0,870000000.0,916000000.0,463000000.0,48000000.0,,417000000.0,1786000000.0,2449000000.0,0.0,,,417000000.0,137000000.0,2000000.0,,,-3000000.0,,-2000000.0,2000000.0,,,,,,,,265000000.0,280000000.0,,,,,,,,8000000.0,,,,150000000.0,,
RSG,2025-03-31,-512000.0,0.256,-2000000.0,-2000000.0,495000000.0,462000000.0,805000000.0,-138000000.0,140000000.0,496488000.0,495000000.0,3202000000.0,313300000.0,313000000.0,1.58,1.58,495000000.0,495000000.0,,495000000.0,495000000.0,495000000.0,170000000.0,665000000.0,-3000000.0,-2000000.0,4000000.0,-138000000.0,140000000.0,28000000.0,305000000.0,45000000.0,4009000000.0,3909000000.0,,,1269000000.0,2285000000.0,1267000000.0,804000000.0,11000000.0,807000000.0,888000000.0,433000000.0,45000000.0,,417000000.0,1695000000.0,2314000000.0,0.0,,,417000000.0,124000000.0,2000000.0,,,2000000.0,,-12000000.0,2000000.0,,,,,,,,260000000.0,293000000.0,,,,,,,,10000000.0,,,,128000000.0,,
RSG,2024-12-31,-333696.264314,0.03792,-8800000.0,-8800000.0,512000000.0,469700000.0,665900000.0,-131600000.0,133200000.0,520466303.735686,512000000.0,3233400000.0,313800000.0,313400000.0,1.63,1.63,512000000.0,512000000.0,,512000000.0,512500000.0,512500000.0,20200000.0,532700000.0,-148300000.0,-8800000.0,9300000.0,-131600000.0,133200000.0,26900000.0,307300000.0,48000000.0,4046000000.0,3545400000.0,,,1144400000.0,2290400000.0,1135600000.0,803400000.0,-500000.0,812600000.0,916100000.0,442800000.0,48000000.0,,439300000.0,1728700000.0,2317300000.0,-500000.0,,,439300000.0,144400000.0,1600000.0,,,100000.0,,-139000000.0,1600000.0,,,,-400000.0,,,,259300000.0,294900000.0,,,,,,,,7100000.0,,,,135500000.0,,
RSG,2024-09-30,-1387500.0,0.125,-11100000.0,-11100000.0,565700000.0,449300000.0,784700000.0,-133900000.0,138200000.0,575412500.0,565700000.0,3221600000.0,314400000.0,314000000.0,1.8,1.8,565700000.0,565700000.0,,565700000.0,565900000.0,565900000.0,80600000.0,646500000.0,-74200000.0,-11100000.0,8200000.0,-133900000.0,138200000.0,26700000.0,294400000.0,39500000.0,4076200000.0,3978500000.0,,,1245100000.0,2339600000.0,1234000000.0,845900000.0,10300000.0,854600000.0,854700000.0,422000000.0,39500000.0,,406000000.0,1709300000.0,2366900000.0,-200000.0,,,406000000.0,127500000.0,4300000.0,,,-500000.0,,-73400000.0,4300000.0,,,,2400000.0,,,,254900000.0,278500000.0,,,,,,,,0.0,,,,127600000.0,,
RSG,2024-06-30,-868501.529052,0.217125,-4000000.0,-4000000.0,512000000.0,439000000.0,782000000.0,-127000000.0,128000000.0,515131498.470948,512000000.0,3230000000.0,315200000.0,314900000.0,1.62,1.62,512000000.0,512000000.0,,512000000.0,512000000.0,512000000.0,142000000.0,654000000.0,-37000000.0,-4000000.0,6000000.0,-127000000.0,128000000.0,27000000.0,282000000.0,38000000.0,4048000000.0,3844000000.0,,,1225000000.0,2357000000.0,1221000000.0,814000000.0,1000000.0,818000000.0,847000000.0,413000000.0,38000000.0,,395000000.0,1665000000.0,2383000000.0,0.0,,,395000000.0,119000000.0,1000000.0,,,2000000.0,,-34000000.0,1000000.0,,,,2400000.0,,,,244000000.0,276000000.0,,,,,,,,12000000.0,,,,131000000.0,,
RSG,2023-12-31,-868501.529052,0.217125,-4000000.0,-4000000.0,512000000.0,439000000.0,782000000.0,-127000000.0,128000000.0,515131498.470948,512000000.0,3230000000.0,315200000.0,314900000.0,1.62,1.62,512000000.0,512000000.0,,512000000.0,512000000.0,512000000.0,142000000.0,654000000.0,-37000000.0,-4000000.0,6000000.0,-127000000.0,128000000.0,27000000.0,282000000.0,38000000.0,4048000000.0,3844000000.0,,,1225000000.0,2357000000.0,1221000000.0,814000000.0,1000000.0,818000000.0,847000000.0,413000000.0,38000000.0,,395000000.0,1665000000.0,2383000000.0,0.0,,,395000000.0,119000000.0,1000000.0,,,2000000.0,,-34000000.0,1000000.0,,,,4500000.0,,,,244000000.0,276000000.0,,,,,,,,12000000.0,,,,131000000.0,,
ECL,2025-06-30,-4898378.542203,0.199121,-24600000.0,-24600000.0,524200000.0,241700000.0,736100000.0,-63200000.0,76200000.0,543901621.457797,524200000.0,3290500000.0,285400000.0,283500000.0,1.84,1.85,524200000.0,524200000.0,,524200000.0,528500000.0,528500000.0,131400000.0,659900000.0,-11600000.0,-24600000.0,-4700000.0,-63200000.0,76200000.0,,,,4025200000.0,4025200000.0,,,1002400000.0,2222800000.0,977800000.0,710100000.0,13000000.0,734700000.0,1067700000.0,,,,1067700000.0,1802400000.0,2222800000.0,-4300000.0,,,,,13000000.0,,,-800000.0,,,13000000.0,,,,28500000.0,,,,,,,,,,,,,,,,,,,
ECL,2025-03-31,-5988500.0,0.203,-29500000.0,-29500000.0,402500000.0,236100000.0,582600000.0,-58300000.0,72600000.0,426011500.0,402500000.0,3110200000.0,285300000.0,283400000.0,1.41,1.42,402500000.0,402500000.0,,402500000.0,406500000.0,406500000.0,103500000.0,510000000.0,-16500000.0,-29500000.0,1500000.0,-58300000.0,72600000.0,,,,3695000000.0,3695000000.0,,,848200000.0,2060200000.0,818700000.0,555300000.0,13000000.0,584800000.0,1050000000.0,,,,1050000000.0,1634800000.0,2060200000.0,-4000000.0,,,,,14300000.0,,,-1600000.0,,,14300000.0,,,,26400000.0,,,,,,,,,,,,,,,,,,,
ECL,2024-12-31,-10594871.794872,0.102564,-103300000.0,-103300000.0,472900000.0,235500000.0,613500000.0,-61700000.0,79200000.0,565605128.205128,472900000.0,3319100000.0,285700000.0,283300000.0,1.66,1.67,472900000.0,472900000.0,,472900000.0,479500000.0,479500000.0,54800000.0,534300000.0,-90100000.0,-103300000.0,6000000.0,-61700000.0,79200000.0,,,,4005200000.0,4005200000.0,,,952300000.0,2269100000.0,849000000.0,582800000.0,13200000.0,686100000.0,1050000000.0,,,,1050000000.0,1736100000.0,2269100000.0,-6600000.0,,,,,17500000.0,,,-10400000.0,,,17500000.0,,,,86900000.0,,,,,,,,,,,,,,,,,,,
ECL,2024-09-30,83150000.0,0.25,332600000.0,332600000.0,736500000.0,230100000.0,1073700000.0,-70400000.0,86400000.0,487050000.0,736500000.0,3286300000.0,286000000.0,283600000.0,2.58,2.6,736500000.0,736500000.0,,736500000.0,740800000.0,740800000.0,246500000.0,987300000.0,345500000.0,332600000.0,3900000.0,-70400000.0,86400000.0,,,,3998500000.0,3998500000.0,,,971200000.0,2261500000.0,1303800000.0,1044800000.0,12900000.0,712200000.0,1024800000.0,,,,1024800000.0,1737000000.0,2261500000.0,-4300000.0,,,,,16000000.0,,,364000000.0,,,16000000.0,,,,27500000.0,,,,,,,,,,,,,,,,,,,
ECL,2024-06-30,-1976536.312849,0.162011,-12200000.0,-12200000.0,490900000.0,235000000.0,670900000.0,-78800000.0,80200000.0,501123463.687151,490900000.0,3316700000.0,287000000.0,284600000.0,1.71,1.72,490900000.0,490900000.0,,490900000.0,495000000.0,495000000.0,95700000.0,590700000.0,400000.0,-12200000.0,9200000.0,-78800000.0,80200000.0,,,,3985800000.0,3985800000.0,,,918100000.0,2241000000.0,905900000.0,656900000.0,12600000.0,669100000.0,1075700000.0,,,,1075700000.0,1744800000.0,2241000000.0,-4100000.0,,,,,1400000.0,,,-7300000.0,,,1400000.0,,,,-4300000.0,,,,,,,,,,,,,,,,,,,
MAR,2025-06-30,-2208728.652751,0.276091,-8000000.0,-8000000.0,763000000.0,143000000.0,1257000000.0,-191000000.0,203000000.0,768791271.347249,763000000.0,5500000000.0,274700000.0,274200000.0,2.78,2.78,763000000.0,763000000.0,,763000000.0,763000000.0,763000000.0,291000000.0,1054000000.0,1000000.0,-8000000.0,8000000.0,-191000000.0,203000000.0,,53000000.0,,6744000000.0,1841000000.0,,,1408000000.0,5112000000.0,1400000000.0,1236000000.0,5000000.0,1244000000.0,298000000.0,53000000.0,,,245000000.0,1542000000.0,5202000000.0,,,,245000000.0,245000000.0,12000000.0,,,,,4000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,
MAR,2025-03-31,-130000.0,0.13,-1000000.0,-1000000.0,665000000.0,136000000.0,956000000.0,-183000000.0,192000000.0,665870000.0,665000000.0,5314000000.0,277700000.0,276900000.0,2.39,2.4,665000000.0,665000000.0,,665000000.0,665000000.0,665000000.0,99000000.0,764000000.0,-2000000.0,-1000000.0,1000000.0,-183000000.0,192000000.0,,51000000.0,,6263000000.0,1608000000.0,,,1093000000.0,4933000000.0,1092000000.0,948000000.0,-2000000.0,949000000.0,296000000.0,51000000.0,,,245000000.0,1245000000.0,5018000000.0,,,,245000000.0,245000000.0,9000000.0,,,,,1000000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,,,
MAR,2024-12-31,-12434782.608696,0.23913,-52000000.0,-52000000.0,455000000.0,279000000.0,778000000.0,-170000000.0,180000000.0,494565217.391304,455000000.0,5625000000.0,280100000.0,278900000.0,1.63,1.63,455000000.0,455000000.0,,455000000.0,455000000.0,455000000.0,143000000.0,598000000.0,-36000000.0,-52000000.0,52000000.0,-170000000.0,180000000.0,,46000000.0,,6429000000.0,1752000000.0,,,1109000000.0,5057000000.0,1057000000.0,752000000.0,16000000.0,804000000.0,335000000.0,46000000.0,,,289000000.0,1139000000.0,5290000000.0,,,,289000000.0,289000000.0,10000000.0,,,,,0.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,
MAR,2024-09-30,-2313000.0,0.257,-9000000.0,-9000000.0,584000000.0,-27000000.0,965000000.0,-168000000.0,179000000.0,590687000.0,584000000.0,5302000000.0,281500000.0,281500000.0,2.07,2.08,584000000.0,584000000.0,,584000000.0,584000000.0,584000000.0,202000000.0,786000000.0,1000000.0,-9000000.0,9000000.0,-168000000.0,179000000.0,,45000000.0,,6255000000.0,1664000000.0,,,1019000000.0,5053000000.0,1010000000.0,944000000.0,7000000.0,953000000.0,321000000.0,45000000.0,,,276000000.0,1274000000.0,4981000000.0,,,,276000000.0,276000000.0,11000000.0,,,,,3000000.0,11000000.0,,,,,,,,,,,,,,,,,,,,,,,
MAR,2024-06-30,-2061538.461538,0.257692,-8000000.0,-8000000.0,772000000.0,124000000.0,1213000000.0,-164000000.0,173000000.0,777938461.538462,772000000.0,5236000000.0,286700000.0,285800000.0,2.69,2.7,772000000.0,772000000.0,,772000000.0,772000000.0,772000000.0,268000000.0,1040000000.0,1000000.0,-8000000.0,8000000.0,-164000000.0,173000000.0,,47000000.0,,6439000000.0,1738000000.0,,,1345000000.0,4864000000.0,1337000000.0,1195000000.0,4000000.0,1203000000.0,295000000.0,47000000.0,,,248000000.0,1498000000.0,4941000000.0,,,,248000000.0,248000000.0,9000000.0,,,,,5000000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2025-06-30,304369000.0,0.169,1801000000.0,1801000000.0,28196000000.0,4998000000.0,34194000000.0,789000000.0,261000000.0,26699369000.0,28196000000.0,65157000000.0,12198000000.0,12122000000.0,2.31,2.33,28196000000.0,28196000000.0,,28196000000.0,28196000000.0,28196000000.0,5737000000.0,33933000000.0,1873000000.0,419000000.0,,789000000.0,261000000.0,,,,96428000000.0,96428000000.0,,,37391000000.0,39039000000.0,39192000000.0,31271000000.0,72000000.0,31271000000.0,26118000000.0,,,13808000000.0,12310000000.0,57389000000.0,39039000000.0,,-419000000.0,1382000000.0,5209000000.0,5209000000.0,1050000000.0,,,,,,1050000000.0,7101000000.0,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2025-03-31,1700936000.0,0.173,9832000000.0,9832000000.0,34540000000.0,4487000000.0,41823000000.0,967000000.0,34000000.0,26408936000.0,34540000000.0,59628000000.0,12291000000.0,12183000000.0,2.81,2.84,34540000000.0,34540000000.0,,34540000000.0,34540000000.0,34540000000.0,7249000000.0,41789000000.0,10216000000.0,-22000000.0,,967000000.0,34000000.0,,,,90234000000.0,90234000000.0,,,36478000000.0,36361000000.0,46310000000.0,30606000000.0,384000000.0,30606000000.0,23267000000.0,,,13556000000.0,9711000000.0,53873000000.0,36361000000.0,,22000000.0,9854000000.0,3539000000.0,3539000000.0,1001000000.0,,,,,-22000000.0,1001000000.0,6172000000.0,,,,,,,,,,2415000000.0,,,,,,,,,,,,
GOOGL,2024-12-31,-30974940.297119,0.177,-175000000.0,-175000000.0,26536000000.0,4205000000.0,32296000000.0,1035000000.0,53000000.0,26680025059.70288,26536000000.0,65497000000.0,12348000000.0,12228000000.0,2.15,2.17,26536000000.0,26536000000.0,,26536000000.0,26536000000.0,26536000000.0,5707000000.0,32243000000.0,236000000.0,-87000000.0,,1035000000.0,53000000.0,,,,96469000000.0,96469000000.0,,,36676000000.0,40613000000.0,36501000000.0,30972000000.0,411000000.0,30972000000.0,24884000000.0,,,13116000000.0,11768000000.0,55856000000.0,40613000000.0,,87000000.0,-88000000.0,4405000000.0,4405000000.0,1088000000.0,,,,,-87000000.0,1088000000.0,7363000000.0,,,,,,,,,,2415000000.0,,,,,,,,,,,,
GOOGL,2024-09-30,322490000.0,0.17,1897000000.0,1897000000.0,26301000000.0,3985000000.0,31760000000.0,1189000000.0,54000000.0,24726490000.0,26301000000.0,59747000000.0,12419000000.0,12290000000.0,2.12,2.14,26301000000.0,26301000000.0,,26301000000.0,26301000000.0,26301000000.0,5405000000.0,31706000000.0,1996000000.0,-107000000.0,,1189000000.0,54000000.0,,,,88268000000.0,88268000000.0,,,33848000000.0,36474000000.0,35745000000.0,28521000000.0,99000000.0,28521000000.0,23273000000.0,,,12447000000.0,10826000000.0,51794000000.0,36474000000.0,,107000000.0,2004000000.0,3599000000.0,3599000000.0,1243000000.0,,,,,-107000000.0,1243000000.0,7227000000.0,,,,,,,,,,2415000000.0,,,,,,,,,,,,
GOOGL,2024-06-30,-166595000.0,0.143,-1165000000.0,-1165000000.0,23619000000.0,3708000000.0,27618000000.0,1023000000.0,67000000.0,24617405000.0,23619000000.0,57317000000.0,12495000000.0,12343000000.0,1.89,1.91,23619000000.0,23619000000.0,,23619000000.0,23619000000.0,23619000000.0,3932000000.0,27551000000.0,-897000000.0,32000000.0,,1023000000.0,67000000.0,,,,84742000000.0,84742000000.0,,,32491000000.0,35507000000.0,31326000000.0,27425000000.0,268000000.0,27425000000.0,21810000000.0,,,11860000000.0,9950000000.0,49235000000.0,35507000000.0,,-32000000.0,-1197000000.0,3158000000.0,3158000000.0,1090000000.0,,,,,32000000.0,1090000000.0,6792000000.0,,,,,,,,,,2415000000.0,,,,,,,,,,,,
GOOGL,2024-03-31,-166595000.0,0.143,-1165000000.0,-1165000000.0,23619000000.0,3708000000.0,27618000000.0,1023000000.0,67000000.0,24617405000.0,23619000000.0,57317000000.0,12495000000.0,12343000000.0,1.89,1.91,23619000000.0,23619000000.0,,23619000000.0,23619000000.0,23619000000.0,3932000000.0,27551000000.0,-897000000.0,32000000.0,,1023000000.0,67000000.0,,,,84742000000.0,84742000000.0,,,32491000000.0,35507000000.0,31326000000.0,27425000000.0,268000000.0,27425000000.0,21810000000.0,,,11860000000.0,9950000000.0,49235000000.0,35507000000.0,,-32000000.0,-1197000000.0,3158000000.0,3158000000.0,1090000000.0,,,,,-26000000.0,1090000000.0,6792000000.0,,,,,,,,,,1641000000.0,,,,,,,,,,,,
EQR,2025-06-30,116160.999809,0.001993,58280000.0,58280000.0,192367000.0,244095000.0,279516000.0,-75291000.0,75317000.0,134203160.999809,192367000.0,542812000.0,391498000.0,379508000.0,0.5,0.51,197227000.0,192001000.0,355000.0,192356000.0,198785000.0,198796000.0,407000.0,204199000.0,53475000.0,,,-75291000.0,75317000.0,,240889000.0,,768827000.0,768827000.0,,,465331000.0,280186000.0,523611000.0,,-4805000.0,226015000.0,259420000.0,240889000.0,,,18531000.0,485435000.0,283392000.0,-6429000.0,,58280000.0,18531000.0,18531000.0,2129000.0,0.0,,,,,2129000.0,,,,,2103000.0,,-4996000.0,240889000.0,,,5226000.0,,,,,,,,,-11000.0,,,
EQR,2025-03-31,239428.129762,0.001553,154152000.0,154152000.0,256659000.0,259935000.0,343812000.0,-72566000.0,72114000.0,102746428.129762,256659000.0,566542000.0,391179000.0,379208000.0,0.67,0.68,263338000.0,256236000.0,356000.0,256592000.0,264798000.0,264865000.0,422000.0,271698000.0,149996000.0,,,-72566000.0,72114000.0,,256746000.0,,760810000.0,760810000.0,,,449595000.0,288352000.0,603747000.0,,-4156000.0,194268000.0,275001000.0,256746000.0,,,18255000.0,469269000.0,291541000.0,-8206000.0,,154152000.0,18255000.0,18255000.0,1692000.0,0.0,,,,,1692000.0,,,,,2144000.0,,-6411000.0,256746000.0,,,7102000.0,,,,,,,,,-11000.0,,-67000.0,
EQR,2024-12-31,240875.56096,0.000755,318968000.0,318968000.0,419115000.0,267378000.0,518284000.0,-78195000.0,79973000.0,100387875.56096,419115000.0,554284000.0,391195000.0,379023000.0,1.1,1.1,401470000.0,418760000.0,355000.0,419115000.0,433871000.0,433871000.0,331000.0,438311000.0,304011000.0,,,-78195000.0,79973000.0,,264150000.0,,766779000.0,766779000.0,,,466694000.0,274155000.0,785662000.0,,-14957000.0,212495000.0,276901000.0,264150000.0,,,12751000.0,489396000.0,277383000.0,-14756000.0,,318968000.0,12751000.0,12751000.0,3828000.0,0.0,,,,,3828000.0,,,,,2050000.0,,-4109000.0,264150000.0,,,7102000.0,,,,,,,,,-11000.0,,-67000.0,
EQR,2024-09-30,-318.363273,0.001929,-165000.0,-165000.0,143446000.0,242798000.0,223022000.0,-58826000.0,72722000.0,143610681.636727,143446000.0,525086000.0,391026000.0,378756000.0,0.38,0.38,147102000.0,143090000.0,356000.0,143446000.0,148517000.0,148517000.0,290000.0,150300000.0,-14136000.0,,,-58826000.0,72722000.0,,237948000.0,,748348000.0,748348000.0,,,465985000.0,267737000.0,465820000.0,,-13971000.0,223262000.0,252499000.0,237948000.0,,,14551000.0,475761000.0,272587000.0,-5071000.0,,-165000.0,14551000.0,14551000.0,15844000.0,0.0,,,,,15844000.0,,,,,1948000.0,,-1493000.0,237948000.0,,,4012000.0,,,,,,,,,-11000.0,,-67000.0,
